"customer_id","age","gender","city","category","item_purchased","color","size","quantity","unit_price_vnd","discount_applied","total_purchase_vnd","payment_method","purchase_channel","shipping_type","season","purchase_frequency","subscription_member","promo_code_used","review_rating","age_group","purchase_frequency_days"
1397,18,"Female","Ha Noi","Accessories","Water Bottle","Pink",NULL,3,350000,"Yes",945000,"MoMo","In-Store","In-Store Pickup","Winter","Monthly","Yes","No",5.0,"Teen",30
1398,21,"Female","Ho Chi Minh","Training Shoes","Minimus TR","Red","40",1,3000000,"No",3000000,"Credit Card","Online - Website","Express","Autumn","Annually","No","No",3.0,"Teen",365
1399,36,"Male","Ha Noi","Lifestyle Sneakers","327","Pink",NULL,1,2750000,"Yes",2475000,"MoMo","Online - Website","Standard","Winter","Weekly","No","No",5.0,"Adult",7
1400,23,"Male","Ho Chi Minh","Running Shoes","Fuelcell Rebel v4","Navy","44",1,2800000,"Yes",2520000,"MoMo","Online - App","Express","Autumn","Annually","No","No",5.0,"Teen",365
1401,20,"Male","Ha Noi","Training Shoes","Minimus TR","Black","43",1,3000000,"Yes",2700000,"Cash","Lazada","Express","Spring","Every 3 Months","Yes","No",4.0,"Teen",90
1402,31,"Male","Ha Noi","Running Shoes","Fuelcell Rebel v4","Beige","37",1,5250000,"No",5250000,"Bank Transfer","Shopee","Express","Winter","Weekly","No","No",4.0,"Young Adult",7
1403,36,"Female","Ho Chi Minh","Lifestyle Sneakers","550","Yellow",NULL,1,2050000,"Yes",1640000,"Credit Card","Online - App","Express","Spring","Monthly","No","No",4.0,"Adult",30
1404,33,"Male","Ho Chi Minh","Lifestyle Sneakers","550","Navy",NULL,1,3100000,"No",3100000,"Credit Card","TikTok Shop","Express","Summer","Bi-Weekly","No","No",5.0,"Adult",14
1405,34,"Female","Ho Chi Minh","Lifestyle Sneakers","2002R","Green",NULL,1,2700000,"No",2700000,"MoMo","In-Store","In-Store Pickup","Autumn","Weekly","No","No",5.0,"Adult",7
1406,22,"Male","Ha Noi","Training Shoes","Minimus TR","Black","39",1,3250000,"Yes",2275000,"Debit Card","Shopee","Standard","Autumn","Monthly","Yes","No",5.0,"Teen",30
1407,18,"Female","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","Red","36",1,5350000,"No",5350000,"Credit Card","Shopee","Same-day","Autumn","Monthly","No","No",5.0,"Teen",30
1408,38,"Male","Ho Chi Minh","Running Shoes","Fresh Foam 860","Yellow","39",1,5450000,"Yes",4360000,"ZaloPay","Lazada","Express","Spring","Annually","No","No",4.0,"Adult",365
1409,25,"Female","Ho Chi Minh","Apparel - Bottom","Q Speed Short","White","S",2,600000,"No",1200000,"Cash","Shopee","Standard","Summer","Weekly","No","No",4.0,"Teen",7
1410,26,"Female","Ha Noi","Running Shoes","Fresh Foam X 1080","Navy","45",1,2850000,"No",2850000,"ZaloPay","Online - App","Standard","Summer","Fortnightly","No","No",4.0,"Young Adult",14
1411,37,"Female","Da Nang","Running Shoes","Fresh Foam 860","Pink","36",1,5350000,"Yes",5350000,"Credit Card","In-Store","In-Store Pickup","Summer","Annually","No","Yes",4.0,"Adult",365
1412,31,"Male","Ho Chi Minh","Running Shoes","Fuelcell Rebel v4","Navy","43",1,4600000,"No",4600000,"MoMo","In-Store","In-Store Pickup","Summer","Quarterly","No","No",1.0,"Young Adult",90
1413,31,"Female","Ha Noi","Running Shoes","Fuelcell Rebel v4","Navy","44",1,3050000,"No",3050000,"VNPay","In-Store","In-Store Pickup","Summer","Annually","No","No",2.0,"Young Adult",365
1414,43,"Female","Ha Noi","Apparel - Top","Impact Run Jacket","Black","S",1,600000,"Yes",480000,"Debit Card","Shopee","Express","Summer","Quarterly","Yes","No",5.0,"Adult",90
1415,23,"Female","Da Nang","Running Shoes","Fuelcell Rebel v4","White","40",1,4100000,"Yes",4100000,"Credit Card","Online - App","Same-day","Autumn","Bi-Weekly","No","Yes",4.0,"Teen",14
1416,34,"Male","Ho Chi Minh","Lifestyle Sneakers","1906R","Grey",NULL,1,3400000,"No",3400000,"MoMo","Shopee","Same-day","Spring","Every 3 Months","Yes","No",4.0,"Adult",90
1417,28,"Male","Ha Noi","Lifestyle Sneakers","9060","Green",NULL,1,3600000,"No",3600000,"VNPay","Online - Website","Express","Spring","Quarterly","No","No",3.0,"Young Adult",90
1418,29,"Male","Ho Chi Minh","Training Shoes","Minimus TR","Navy","45",1,2850000,"Yes",2422000,"VNPay","In-Store","In-Store Pickup","Summer","Fortnightly","No","Yes",3.0,"Young Adult",14
1419,38,"Male","Ho Chi Minh","Accessories","Gym Bag","Navy",NULL,1,600000,"No",600000,"ZaloPay","Online - Website","Standard","Winter","Every 3 Months","No","No",4.0,"Adult",90
1420,31,"Female","Ho Chi Minh","Accessories","Running Socks (3-pack)","Pink",NULL,1,450000,"No",450000,"Credit Card","Shopee","Express","Spring","Quarterly","No","No",5.0,"Young Adult",90
1421,31,"Female","Da Nang","Apparel - Bottom","Q Speed Short","Black","XXL",1,650000,"No",650000,"MoMo","TikTok Shop","Standard","Summer","Every 3 Months","No","No",5.0,"Young Adult",90
1422,35,"Male","Ho Chi Minh","Running Shoes","Fuelcell Rebel v4","Blue","45",1,3950000,"Yes",3555000,"MoMo","TikTok Shop","Standard","Winter","Fortnightly","No","No",4.0,"Adult",14
1423,25,"Female","Ho Chi Minh","Lifestyle Sneakers","550","White",NULL,1,3700000,"No",3700000,"VNPay","In-Store","In-Store Pickup","Winter","Bi-Weekly","Yes","No",2.0,"Teen",14
1424,22,"Male","Ha Noi","Apparel - Top","Impact Run Jacket","Beige","XXL",1,550000,"Yes",550000,"Debit Card","Online - Website","Standard","Summer","Every 3 Months","No","Yes",5.0,"Teen",90
1425,20,"Male","Ho Chi Minh","Running Shoes","1080v13","Blue","39",1,5350000,"Yes",5350000,"Bank Transfer","Online - App","Express","Summer","Every 3 Months","No","Yes",4.0,"Teen",90
1426,16,"Male","Ho Chi Minh","Lifestyle Sneakers","327","Black",NULL,1,2350000,"Yes",2350000,"ZaloPay","In-Store","In-Store Pickup","Spring","Annually","No","Yes",5.0,"Teen",365
1427,42,"Female","Ho Chi Minh","Accessories","Running Socks (3-pack)","Blue",NULL,3,200000,"No",600000,"Credit Card","Online - Website","Express","Autumn","Every 3 Months","No","No",5.0,"Adult",90
1428,20,"Female","Ho Chi Minh","Lifestyle Sneakers","1906R","Green",NULL,1,4150000,"No",4150000,"ZaloPay","In-Store","In-Store Pickup","Summer","Annually","No","No",2.0,"Teen",365
1429,26,"Female","Ho Chi Minh","Training Shoes","Minimus TR","Navy","45",1,2200000,"No",2200000,"MoMo","Online - App","Standard","Summer","Quarterly","No","No",4.0,"Young Adult",90
1430,26,"Female","Ha Noi","Running Shoes","FuelCell SuperComp Elite","Navy","42",1,3850000,"Yes",3465000,"MoMo","In-Store","In-Store Pickup","Summer","Every 3 Months","Yes","No",5.0,"Young Adult",90
1431,30,"Male","Da Nang","Lifestyle Sneakers","9060","Green",NULL,1,2150000,"No",2150000,"VNPay","Lazada","Same-day","Summer","Fortnightly","Yes","No",4.0,"Young Adult",14
1432,33,"Male","Ha Noi","Lifestyle Sneakers","550","Beige",NULL,1,4050000,"Yes",3848000,"MoMo","Lazada","Express","Winter","Quarterly","No","No",4.0,"Adult",90
1433,34,"Male","Ho Chi Minh","Accessories","Headband","Blue",NULL,1,250000,"No",250000,"Debit Card","Online - App","Express","Summer","Quarterly","Yes","No",5.0,"Adult",90
1434,23,"Male","Ha Noi","Running Shoes","880v13","Beige","42",1,4300000,"Yes",3655000,"Debit Card","In-Store","In-Store Pickup","Spring","Weekly","Yes","No",4.0,"Teen",7
1435,26,"Male","Ho Chi Minh","Lifestyle Sneakers","327","Black",NULL,1,3500000,"Yes",3150000,"MoMo","In-Store","In-Store Pickup","Summer","Bi-Weekly","No","No",5.0,"Young Adult",14
1436,29,"Male","Ha Noi","Apparel - Bottom","Athletics Jogger","Green","L",1,450000,"Yes",450000,"ZaloPay","In-Store","In-Store Pickup","Winter","Weekly","No","Yes",5.0,"Young Adult",7
1437,26,"Female","Ho Chi Minh","Apparel - Bottom","Accelerate Short","Yellow","XS",1,1050000,"No",1050000,"Debit Card","Online - Website","Standard","Spring","Fortnightly","Yes","No",4.0,"Young Adult",14
1438,39,"Female","Ha Noi","Lifestyle Sneakers","550","White",NULL,1,3950000,"No",3950000,"MoMo","Online - App","Express","Autumn","Annually","No","No",4.0,"Adult",365
1439,31,"Male","Ha Noi","Apparel - Top","Essentials Hoodie","Green","M",3,800000,"Yes",2400000,"Cash","Shopee","Standard","Spring","Monthly","Yes","Yes",5.0,"Young Adult",30
1440,33,"Male","Ho Chi Minh","Lifestyle Sneakers","1906R","Beige",NULL,1,2800000,"No",2800000,"Debit Card","Lazada","Standard","Spring","Fortnightly","No","No",5.0,"Adult",14
1441,32,"Male","Ho Chi Minh","Lifestyle Sneakers","1906R","White",NULL,1,2850000,"No",2850000,"ZaloPay","Online - Website","Standard","Summer","Monthly","Yes","No",3.0,"Adult",30
1442,36,"Male","Da Nang","Apparel - Top","Athletics Fleece Crew","Navy","XXL",3,800000,"Yes",2400000,"ZaloPay","Shopee","Same-day","Winter","Every 3 Months","No","Yes",5.0,"Adult",90
1443,29,"Male","Da Nang","Running Shoes","Fresh Foam 860","Blue","44",1,3600000,"Yes",2880000,"Debit Card","Online - Website","Express","Winter","Annually","No","No",5.0,"Young Adult",365
1444,18,"Female","Ho Chi Minh","Lifestyle Sneakers","2002R","Yellow",NULL,1,2050000,"No",2050000,"MoMo","Shopee","Express","Autumn","Monthly","No","No",5.0,"Teen",30
1445,30,"Male","Ho Chi Minh","Lifestyle Sneakers","327","Yellow",NULL,1,2550000,"Yes",2295000,"VNPay","Online - App","Same-day","Summer","Quarterly","No","Yes",4.0,"Young Adult",90
1446,23,"Female","Da Nang","Apparel - Bottom","Athletics Jogger","Grey","M",3,1050000,"Yes",2520000,"Cash","Online - App","Standard","Summer","Annually","No","No",5.0,"Teen",365
1447,24,"Female","Ho Chi Minh","Apparel - Bottom","Impact Run Tight","White","XS",2,700000,"Yes",1260000,"Debit Card","Shopee","Standard","Summer","Quarterly","Yes","Yes",4.0,"Teen",90
1448,32,"Male","Ho Chi Minh","Training Shoes","Minimus TR","Yellow","36",1,3750000,"No",3750000,"MoMo","Online - Website","Standard","Autumn","Monthly","No","No",5.0,"Adult",30
1449,36,"Male","Da Nang","Lifestyle Sneakers","574","Grey",NULL,1,3500000,"No",3500000,"VNPay","Online - App","Standard","Summer","Every 3 Months","No","No",2.0,"Adult",90
1450,28,"Female","Da Nang","Training Shoes","Minimus TR","Black","36",1,3800000,"No",3800000,"VNPay","Shopee","Express","Autumn","Every 3 Months","Yes","No",5.0,"Young Adult",90
1451,30,"Male","Da Nang","Training Shoes","FuelCell Training","Green","41",1,2550000,"No",2550000,"Debit Card","Online - App","Standard","Autumn","Quarterly","Yes","No",3.0,"Young Adult",90
1452,39,"Male","Ha Noi","Running Shoes","1080v13","Beige","41",1,3350000,"No",3350000,"MoMo","Online - App","Express","Autumn","Quarterly","No","No",5.0,"Adult",90
1453,29,"Male","Ho Chi Minh","Running Shoes","FuelCell SuperComp Elite","Beige","44",1,3300000,"Yes",2970000,"Credit Card","In-Store","In-Store Pickup","Autumn","Quarterly","No","No",4.0,"Young Adult",90
1454,46,"Female","Da Nang","Running Shoes","880v13","Red","36",1,5100000,"Yes",4335000,"VNPay","In-Store","In-Store Pickup","Summer","Fortnightly","No","No",4.0,"Adult",14
1455,31,"Male","Da Nang","Apparel - Top","NB Athletics T-Shirt","White","M",1,1100000,"No",1100000,"MoMo","Online - Website","Express","Winter","Annually","No","No",5.0,"Young Adult",365
1456,16,"Female","Ha Noi","Lifestyle Sneakers","2002R","Beige",NULL,1,3400000,"Yes",2890000,"VNPay","Online - App","Express","Winter","Every 3 Months","No","Yes",5.0,"Teen",90
1457,33,"Male","Ha Noi","Apparel - Top","Essentials Hoodie","Green","XL",3,450000,"Yes",1350000,"MoMo","Shopee","Standard","Summer","Every 3 Months","Yes","Yes",4.0,"Adult",90
1458,30,"Female","Ho Chi Minh","Apparel - Top","Essentials Hoodie","Yellow","XXL",1,750000,"No",750000,"ZaloPay","In-Store","In-Store Pickup","Winter","Fortnightly","No","No",3.0,"Young Adult",14
1459,37,"Female","Ha Noi","Lifestyle Sneakers","9060","Black",NULL,1,4150000,"Yes",3735000,"MoMo","Online - Website","Express","Spring","Weekly","No","No",5.0,"Adult",7
1460,32,"Male","Ha Noi","Lifestyle Sneakers","530","Blue",NULL,1,4050000,"Yes",4050000,"VNPay","In-Store","In-Store Pickup","Winter","Fortnightly","Yes","Yes",5.0,"Adult",14
1461,27,"Female","Ha Noi","Apparel - Bottom","Impact Run Tight","Pink","L",1,700000,"Yes",700000,"MoMo","Online - Website","Express","Summer","Bi-Weekly","No","Yes",4.0,"Young Adult",14
1462,19,"Female","Ho Chi Minh","Lifestyle Sneakers","574","Navy",NULL,1,3300000,"No",3300000,"Cash","Online - App","Standard","Winter","Quarterly","Yes","No",4.0,"Teen",90
1463,26,"Female","Ho Chi Minh","Running Shoes","1080v13","Red","37",1,5000000,"No",5000000,"VNPay","Lazada","Standard","Summer","Quarterly","Yes","No",5.0,"Young Adult",90
1464,22,"Female","Ha Noi","Lifestyle Sneakers","327","White",NULL,1,3300000,"No",3300000,"Debit Card","Lazada","Express","Autumn","Monthly","No","No",3.0,"Teen",30
1465,23,"Male","Ha Noi","Running Shoes","Fresh Foam X 1080","Navy","42",1,2950000,"Yes",2508000,"MoMo","Shopee","Standard","Spring","Quarterly","No","No",4.0,"Teen",90
1466,32,"Female","Ho Chi Minh","Lifestyle Sneakers","2002R","Black",NULL,1,4200000,"No",4200000,"ZaloPay","Online - Website","Standard","Autumn","Bi-Weekly","No","No",5.0,"Adult",14
1467,39,"Male","Ha Noi","Apparel - Bottom","Impact Run Tight","Beige","S",1,650000,"No",650000,"Debit Card","TikTok Shop","Standard","Summer","Annually","No","No",4.0,"Adult",365
1468,30,"Female","Ha Noi","Lifestyle Sneakers","327","Green",NULL,1,2400000,"Yes",2400000,"Cash","Online - Website","Standard","Summer","Fortnightly","No","Yes",4.0,"Young Adult",14
1469,19,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Grey",NULL,1,3900000,"Yes",3705000,"Bank Transfer","Lazada","Standard","Winter","Fortnightly","No","No",5.0,"Teen",14
1470,31,"Female","Ha Noi","Lifestyle Sneakers","327","Pink",NULL,1,2400000,"Yes",2280000,"Credit Card","In-Store","In-Store Pickup","Winter","Every 3 Months","Yes","No",4.0,"Young Adult",90
1471,36,"Male","Ho Chi Minh","Apparel - Bottom","Impact Run Tight","Yellow","XS",3,1000000,"No",3000000,"Cash","Online - App","Standard","Summer","Every 3 Months","Yes","No",4.0,"Adult",90
1472,23,"Female","Ho Chi Minh","Training Shoes","Minimus TR","Navy","44",1,3300000,"Yes",3300000,"Debit Card","Online - App","Standard","Summer","Every 3 Months","No","Yes",5.0,"Teen",90
1473,27,"Female","Ha Noi","Training Shoes","Freeze LX v3","Red","39",1,2650000,"No",2650000,"Debit Card","Online - App","Standard","Summer","Weekly","No","No",4.0,"Young Adult",7
1474,28,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Navy",NULL,1,3050000,"No",3050000,"Debit Card","Online - Website","Standard","Summer","Every 3 Months","Yes","No",2.0,"Young Adult",90
1475,22,"Female","Da Nang","Running Shoes","Fresh Foam X 1080","Pink","40",1,4850000,"Yes",4365000,"Debit Card","TikTok Shop","Standard","Summer","Monthly","No","No",4.0,"Teen",30
1476,32,"Female","Ho Chi Minh","Lifestyle Sneakers","2002R","Blue",NULL,1,2450000,"Yes",2328000,"Debit Card","Online - Website","Standard","Autumn","Monthly","No","No",4.0,"Adult",30
1477,27,"Male","Ho Chi Minh","Training Shoes","FuelCell Training","Grey","36",1,3300000,"No",3300000,"Credit Card","Shopee","Standard","Autumn","Monthly","No","No",5.0,"Young Adult",30
1478,30,"Male","Ha Noi","Running Shoes","Fuelcell Rebel v4","White","43",1,3850000,"No",3850000,"MoMo","Online - App","Express","Autumn","Every 3 Months","Yes","No",5.0,"Young Adult",90
1479,21,"Male","Da Nang","Lifestyle Sneakers","327","Blue",NULL,1,3500000,"Yes",3150000,"Credit Card","Shopee","Standard","Spring","Bi-Weekly","No","Yes",5.0,"Teen",14
1480,24,"Female","Ha Noi","Lifestyle Sneakers","9060","Red",NULL,1,1950000,"Yes",1950000,"Debit Card","Online - App","Express","Winter","Weekly","No","Yes",4.0,"Teen",7
1481,33,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Navy",NULL,1,3300000,"Yes",3300000,"ZaloPay","Online - App","Standard","Summer","Quarterly","No","Yes",5.0,"Adult",90
1482,25,"Male","Ha Noi","Running Shoes","Fresh Foam X 1080","Navy","39",1,4250000,"No",4250000,"ZaloPay","Online - App","Same-day","Spring","Quarterly","No","No",5.0,"Teen",90
1483,40,"Male","Ha Noi","Lifestyle Sneakers","9060","Yellow",NULL,1,3550000,"No",3550000,"VNPay","In-Store","In-Store Pickup","Autumn","Weekly","No","No",5.0,"Adult",7
1484,25,"Male","Ho Chi Minh","Apparel - Top","Athletics Fleece Crew","Pink","M",1,600000,"Yes",570000,"VNPay","In-Store","In-Store Pickup","Winter","Bi-Weekly","No","No",4.0,"Teen",14
1485,29,"Female","Ha Noi","Lifestyle Sneakers","2002R","White",NULL,1,2150000,"Yes",2150000,"ZaloPay","TikTok Shop","Standard","Autumn","Every 3 Months","No","Yes",4.0,"Young Adult",90
1486,34,"Male","Ha Noi","Apparel - Bottom","Impact Run Tight","Blue","L",3,850000,"Yes",2550000,"Credit Card","Lazada","Standard","Autumn","Fortnightly","Yes","Yes",4.0,"Adult",14
1487,18,"Female","Ho Chi Minh","Running Shoes","880v13","Navy","43",1,4950000,"No",4950000,"ZaloPay","In-Store","In-Store Pickup","Summer","Every 3 Months","No","No",3.0,"Teen",90
1488,16,"Male","Ho Chi Minh","Lifestyle Sneakers","327","Beige",NULL,1,2150000,"Yes",1828000,"Credit Card","TikTok Shop","Standard","Summer","Annually","No","No",4.0,"Teen",365
1489,17,"Female","Ha Noi","Running Shoes","Fresh Foam X 1080","Beige","44",1,4450000,"No",4450000,"MoMo","Online - App","Express","Autumn","Weekly","No","No",4.0,"Teen",7
1490,36,"Female","Ha Noi","Running Shoes","880v13","White","43",1,5450000,"No",5450000,"Bank Transfer","Online - App","Standard","Spring","Quarterly","Yes","No",4.0,"Adult",90
1491,24,"Male","Ho Chi Minh","Apparel - Bottom","Athletics Jogger","Red","L",1,1100000,"No",1100000,"MoMo","Online - App","Express","Spring","Bi-Weekly","No","No",4.0,"Teen",14
1492,45,"Male","Ha Noi","Accessories","Wristband Set","Beige",NULL,1,150000,"Yes",120000,"Bank Transfer","Shopee","Standard","Autumn","Quarterly","No","No",2.0,"Adult",90
1493,24,"Female","Da Nang","Lifestyle Sneakers","574","Beige",NULL,1,2950000,"Yes",2065000,"VNPay","In-Store","In-Store Pickup","Summer","Quarterly","No","Yes",5.0,"Teen",90
1494,29,"Female","Ha Noi","Lifestyle Sneakers","1906R","Black",NULL,1,4100000,"No",4100000,"MoMo","Shopee","Standard","Summer","Quarterly","Yes","No",4.0,"Young Adult",90
1495,38,"Male","Ho Chi Minh","Training Shoes","Freeze LX v3","Black","37",1,3050000,"Yes",2745000,"ZaloPay","Lazada","Standard","Summer","Fortnightly","No","No",4.0,"Adult",14
1496,42,"Female","Ha Noi","Running Shoes","Fresh Foam X 1080","Pink","38",1,3850000,"Yes",3272000,"Debit Card","TikTok Shop","Standard","Autumn","Weekly","No","No",5.0,"Adult",7
1497,42,"Male","Ho Chi Minh","Apparel - Bottom","Accelerate Short","Black","S",1,750000,"No",750000,"Cash","Online - App","Express","Spring","Bi-Weekly","No","No",4.0,"Adult",14
1498,36,"Female","Ha Noi","Running Shoes","880v13","Pink","42",1,3900000,"Yes",3315000,"ZaloPay","Online - Website","Express","Summer","Every 3 Months","Yes","No",1.0,"Adult",90
1499,35,"Male","Da Nang","Apparel - Bottom","Q Speed Short","Black","S",1,650000,"Yes",552000,"ZaloPay","Shopee","Express","Summer","Fortnightly","Yes","No",5.0,"Adult",14
1500,32,"Male","Ha Noi","Lifestyle Sneakers","9060","Beige",NULL,1,2700000,"No",2700000,"MoMo","TikTok Shop","Same-day","Summer","Every 3 Months","Yes","No",3.0,"Adult",90
1501,33,"Female","Ha Noi","Apparel - Top","Athletics Fleece Crew","White","XS",1,550000,"Yes",550000,"MoMo","Online - Website","Express","Winter","Monthly","No","Yes",4.0,"Adult",30
1502,24,"Male","Ha Noi","Lifestyle Sneakers","327","Red",NULL,1,1900000,"No",1900000,"MoMo","Online - App","Express","Summer","Every 3 Months","No","No",4.0,"Teen",90
1503,22,"Female","Ho Chi Minh","Running Shoes","Fuelcell Rebel v4","Green","38",1,5100000,"No",5100000,"MoMo","Lazada","Express","Winter","Fortnightly","Yes","No",4.0,"Teen",14
1504,27,"Female","Ho Chi Minh","Running Shoes","880v13","Grey","45",1,4650000,"Yes",3952000,"Cash","Online - Website","Standard","Summer","Quarterly","Yes","No",4.0,"Young Adult",90
1505,26,"Female","Da Nang","Running Shoes","FuelCell SuperComp Elite","Navy","39",1,3000000,"Yes",3000000,"Credit Card","Online - App","Express","Summer","Monthly","No","Yes",4.0,"Young Adult",30
1506,24,"Male","Da Nang","Lifestyle Sneakers","327","Grey",NULL,1,2600000,"Yes",2340000,"Debit Card","Shopee","Same-day","Autumn","Monthly","No","Yes",3.0,"Teen",30
